File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF156KVI	bam	alignments	ENCSR266JQW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF321AFZ, ENCFF760ZYG	1248787403	ENCODE Processing Pipeline	0936666da0b54392c2cb84e6145dcdad		https://www.encodeproject.org/files/ENCFF156KVI/@@download/ENCFF156KVI.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF711PMC	bam	unfiltered alignments	ENCSR266JQW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF542QDJ, ENCFF667CSK, ENCFF762BIJ	5805862024	ENCODE Processing Pipeline	15cc8e8cde362967693315dfaefa97ed		https://www.encodeproject.org/files/ENCFF711PMC/@@download/ENCFF711PMC.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF831KQT	bam	alignments	ENCSR266JQW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF542QDJ, ENCFF667CSK, ENCFF762BIJ	1969885902	ENCODE Processing Pipeline	0c6d4c2533d1e99af6ac8f6ec592ed0b		https://www.encodeproject.org/files/ENCFF831KQT/@@download/ENCFF831KQT.bam	mm10			released	mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF099ZCZ	bam	alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AES, ENCFF806TVZ	1141809124	ENCODE Processing Pipeline	81070b3fced56a26f8a7f38bf1686ee8		https://www.encodeproject.org/files/ENCFF099ZCZ/@@download/ENCFF099ZCZ.bam	mm10-minimal			archived	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF162LED	bam	alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AEP, ENCFF806TVZ	758808592	ENCODE Processing Pipeline	6ae4ed25de41f60f1fdd27ac85b05161		https://www.encodeproject.org/files/ENCFF162LED/@@download/ENCFF162LED.bam	mm10-minimal			archived	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF410GWG	bam	unfiltered alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEP, ENCFF018NEO	1279203578	ENCODE Processing Pipeline	d3062f98548e7caa5d582c475a4bf1e0		https://www.encodeproject.org/files/ENCFF410GWG/@@download/ENCFF410GWG.bam	mm10			released	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF173LTG	bam	unfiltered alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AES, ENCFF018NEO	1253390246	ENCODE Processing Pipeline	1d81c1a7b7accf0b4d5aee38e7fe208d		https://www.encodeproject.org/files/ENCFF173LTG/@@download/ENCFF173LTG.bam	mm10			released	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF549PWG	bam	alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEP, ENCFF018NEO	758676837	ENCODE Processing Pipeline	96b53d37c0ce329433394dc28216ca78		https://www.encodeproject.org/files/ENCFF549PWG/@@download/ENCFF549PWG.bam	mm10			released	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF098HOY	bam	alignments	ENCSR360ANE	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AES, ENCFF018NEO	895047303	ENCODE Processing Pipeline	d24cf2af0367418593b52a455166d40e		https://www.encodeproject.org/files/ENCFF098HOY/@@download/ENCFF098HOY.bam	mm10			released	low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF579SRO	bam	alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZUE, ENCFF806TVZ	592302138	ENCODE Processing Pipeline	8dd3e25cc97cb2d36448f5311c8e2822		https://www.encodeproject.org/files/ENCFF579SRO/@@download/ENCFF579SRO.bam	mm10-minimal			archived	control low read depth, low read length, low read depth			
ENCFF728QUT	bam	alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZTZ, ENCFF806TVZ	661050596	ENCODE Processing Pipeline	4b90e4dc46d01bfd39559c9048dbe37c		https://www.encodeproject.org/files/ENCFF728QUT/@@download/ENCFF728QUT.bam	mm10-minimal			archived	control low read depth, low read length, low read depth			
ENCFF857DNF	bam	unfiltered alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTZ, ENCFF018NEO	1020467725	ENCODE Processing Pipeline	8c3641db72f1ec884b04e8b58b62d732		https://www.encodeproject.org/files/ENCFF857DNF/@@download/ENCFF857DNF.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF266PEK	bam	unfiltered alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZUE, ENCFF018NEO	901116398	ENCODE Processing Pipeline	85c0ef511c27badeb5db2e2dfb1bc651		https://www.encodeproject.org/files/ENCFF266PEK/@@download/ENCFF266PEK.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF543FFM	bam	alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZUE, ENCFF018NEO	592166485	ENCODE Processing Pipeline	4219afe175c87afe8e421b5795431465		https://www.encodeproject.org/files/ENCFF543FFM/@@download/ENCFF543FFM.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF705GWF	bam	alignments	ENCSR592GQI	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTZ, ENCFF018NEO	660866427	ENCODE Processing Pipeline	5e8c2f61c8b15ee6b157aeb85dd6b93a		https://www.encodeproject.org/files/ENCFF705GWF/@@download/ENCFF705GWF.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF371GCA	bam	alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF393EAJ, ENCFF806TVZ	2148029176	ENCODE Processing Pipeline	48f8fef962eab4ff59a2d2b7fb1ec9be		https://www.encodeproject.org/files/ENCFF371GCA/@@download/ENCFF371GCA.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF627MYB	bam	alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF545UQA, ENCFF806TVZ	1853469538	ENCODE Processing Pipeline	e2926973cb46ead4599123e1c04cdcf6		https://www.encodeproject.org/files/ENCFF627MYB/@@download/ENCFF627MYB.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF060JKD	bam	alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF018NEO, ENCFF393EAJ, ENCFF731RTD	2445503245	ENCODE Processing Pipeline	065ecaf8cf4f4eb0a89f06267772df30		https://www.encodeproject.org/files/ENCFF060JKD/@@download/ENCFF060JKD.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF884PDZ	bam	alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF018NEO, ENCFF490LBM, ENCFF545UQA, ENCFF972QSB	2468239767	ENCODE Processing Pipeline	37b900d675dca123aa8a5c692a2daba4		https://www.encodeproject.org/files/ENCFF884PDZ/@@download/ENCFF884PDZ.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF771ITO	bam	unfiltered alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF018NEO, ENCFF393EAJ, ENCFF731RTD	3472726408	ENCODE Processing Pipeline	62ff9631d1940c9f5d933985de80ed99		https://www.encodeproject.org/files/ENCFF771ITO/@@download/ENCFF771ITO.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF440RKT	bam	unfiltered alignments	ENCSR077QRY	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF018NEO, ENCFF490LBM, ENCFF545UQA, ENCFF972QSB	3471893667	ENCODE Processing Pipeline	b94d41d975a4e18aa44bc91ec9d0d649		https://www.encodeproject.org/files/ENCFF440RKT/@@download/ENCFF440RKT.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF074NEY	bam	unfiltered alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002APV, ENCFF806TVZ	1758010671	ENCODE Processing Pipeline	a9fe9e85e5dfd041521f90f344957ac0		https://www.encodeproject.org/files/ENCFF074NEY/@@download/ENCFF074NEY.bam	mm10-minimal			archived	low read length, mixed read lengths	low read depth		
ENCFF423BIC	bam	unfiltered alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002APU, ENCFF806TVZ	1402747969	ENCODE Processing Pipeline	b0c48b06d77e1fc434054ca5a77a92a1		https://www.encodeproject.org/files/ENCFF423BIC/@@download/ENCFF423BIC.bam	mm10-minimal			archived	low read length, mixed read lengths	low read depth		
ENCFF025NCO	bam	alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002APV, ENCFF806TVZ	1260837958	ENCODE Processing Pipeline	a149f300c264b0c693a0a3aa84bb9238		https://www.encodeproject.org/files/ENCFF025NCO/@@download/ENCFF025NCO.bam	mm10-minimal			archived	low read length, mixed read lengths	low read depth		
ENCFF228INH	bam	alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002APU, ENCFF806TVZ	866206502	ENCODE Processing Pipeline	9d8551af1b1e57229a8cbbcf59571f34		https://www.encodeproject.org/files/ENCFF228INH/@@download/ENCFF228INH.bam	mm10-minimal			archived	low read length, mixed read lengths	low read depth		
ENCFF542YWS	bam	unfiltered alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002APU, ENCFF018NEO	1404868331	ENCODE Processing Pipeline	52174f46563442330f582decd20f17b9		https://www.encodeproject.org/files/ENCFF542YWS/@@download/ENCFF542YWS.bam	mm10			released	low read length, mixed read lengths	low read depth		
ENCFF396CVK	bam	alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002APU, ENCFF018NEO	865960078	ENCODE Processing Pipeline	96544b667470d3eabb3a374557fd328d		https://www.encodeproject.org/files/ENCFF396CVK/@@download/ENCFF396CVK.bam	mm10			released	low read length, mixed read lengths	low read depth		
ENCFF295HNV	bam	unfiltered alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002APV, ENCFF018NEO	1445332077	ENCODE Processing Pipeline	2e63ce81ae87fb27d04b9842bafe6a34		https://www.encodeproject.org/files/ENCFF295HNV/@@download/ENCFF295HNV.bam	mm10			released	low read length, mixed read lengths	low read depth		
ENCFF506NSJ	bam	alignments	ENCSR840PFW	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002APV, ENCFF018NEO	967743920	ENCODE Processing Pipeline	431ef5ec8b61217a974a4862a064f1c7		https://www.encodeproject.org/files/ENCFF506NSJ/@@download/ENCFF506NSJ.bam	mm10			released	low read length, mixed read lengths	low read depth		
ENCFF584WJI	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF136TII, ENCFF268IGM	4591963365	ENCODE Processing Pipeline	0eedda46ec060c0a215f0a480221786c		https://www.encodeproject.org/files/ENCFF584WJI/@@download/ENCFF584WJI.bam	mm10-minimal			archived				
ENCFF092WTY	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF268IGM, ENCFF490QEC	4300752035	ENCODE Processing Pipeline	6e3ccda911c329d9f753d3e360a8c68e		https://www.encodeproject.org/files/ENCFF092WTY/@@download/ENCFF092WTY.bam	mm10-minimal			archived				
ENCFF379BPB	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF136TII, ENCFF483PAE	5661104407	ENCODE Processing Pipeline	94178777bab1f4a103da187131485abc		https://www.encodeproject.org/files/ENCFF379BPB/@@download/ENCFF379BPB.bam	mm10-minimal			archived				
ENCFF733SZI	bam	transcriptome alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF136TII, ENCFF483PAE	5282858340	ENCODE Processing Pipeline	c6032f2b9d1dec334f3effc90e2b52ab		https://www.encodeproject.org/files/ENCFF733SZI/@@download/ENCFF733SZI.bam	mm10-minimal			archived				
ENCFF139CWN	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF490QEC	5214413839	ENCODE Processing Pipeline	1af30873ad1ad9d414fbd8f931c1a4a6		https://www.encodeproject.org/files/ENCFF139CWN/@@download/ENCFF139CWN.bam	mm10-minimal			archived				
ENCFF766HAW	bam	transcriptome alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF490QEC	5005579265	ENCODE Processing Pipeline	d47526e66219b622c69ce78f952cd67b		https://www.encodeproject.org/files/ENCFF766HAW/@@download/ENCFF766HAW.bam	mm10-minimal			archived				
ENCFF951VYO	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF136TII, ENCFF533JRE	5662889637	ENCODE Processing Pipeline	d98b0ec13af1dac4108f12b1bb106eed		https://www.encodeproject.org/files/ENCFF951VYO/@@download/ENCFF951VYO.bam	mm10			released				
ENCFF758HDG	bam	transcriptome alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF136TII, ENCFF533JRE	5381334933	ENCODE Processing Pipeline	fb5e07c6b85f07f5d6d75a13dbe54b5d		https://www.encodeproject.org/files/ENCFF758HDG/@@download/ENCFF758HDG.bam	mm10			released				
ENCFF143ATC	bam	alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF490QEC, ENCFF533JRE	5216056853	ENCODE Processing Pipeline	3c208ed26e117e4cefafecb2e033398c		https://www.encodeproject.org/files/ENCFF143ATC/@@download/ENCFF143ATC.bam	mm10			released				
ENCFF941YNJ	bam	transcriptome alignments	ENCSR597UZW	RNA-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF490QEC, ENCFF533JRE	5098466033	ENCODE Processing Pipeline	9ea47a325d0b2a5ca23700bce7e8634f		https://www.encodeproject.org/files/ENCFF941YNJ/@@download/ENCFF941YNJ.bam	mm10			released				
ENCFF480UYA	bam	alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AJF, ENCFF806TVZ	882826440	ENCODE Processing Pipeline	f8f4f18202dad53422a9775529356b75		https://www.encodeproject.org/files/ENCFF480UYA/@@download/ENCFF480UYA.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF692IAU	bam	alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AJD, ENCFF564ZSR, ENCFF725TOW, ENCFF806TVZ	1441082346	ENCODE Processing Pipeline	13c3c07bb6b5997cd615fc5824b139a5		https://www.encodeproject.org/files/ENCFF692IAU/@@download/ENCFF692IAU.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF840ZIU	bam	unfiltered alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJF, ENCFF018NEO	1135207258	ENCODE Processing Pipeline	c00b17a14bd182aec0e98c15ec503a86		https://www.encodeproject.org/files/ENCFF840ZIU/@@download/ENCFF840ZIU.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF642EEK	bam	unfiltered alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJD, ENCFF018NEO, ENCFF564ZSR, ENCFF725TOW	1613684275	ENCODE Processing Pipeline	029b3255f1ea5bc29124dd83d2d721da		https://www.encodeproject.org/files/ENCFF642EEK/@@download/ENCFF642EEK.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF073OZT	bam	alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AJF, ENCFF018NEO	882645702	ENCODE Processing Pipeline	b36d90b0ab810539cb11a77b3241af23		https://www.encodeproject.org/files/ENCFF073OZT/@@download/ENCFF073OZT.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF940TTQ	bam	alignments	ENCSR080GQM	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AJD, ENCFF018NEO, ENCFF564ZSR, ENCFF725TOW	1252363075	ENCODE Processing Pipeline	a9c81ff8a7172969e5f602ac9a743cca		https://www.encodeproject.org/files/ENCFF940TTQ/@@download/ENCFF940TTQ.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF358IFT	bam	alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZTM, ENCFF063ROF, ENCFF806TVZ	1423079991	ENCODE Processing Pipeline	858956b1925f0ab269aae8e6521ef405		https://www.encodeproject.org/files/ENCFF358IFT/@@download/ENCFF358IFT.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF305NCJ	bam	alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZTH, ENCFF585BGE, ENCFF806TVZ	1120533850	ENCODE Processing Pipeline	94ce83e0f9c41ebdf87e6225558c18ec		https://www.encodeproject.org/files/ENCFF305NCJ/@@download/ENCFF305NCJ.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF323PEA	bam	unfiltered alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTM, ENCFF018NEO, ENCFF063ROF	1925571077	ENCODE Processing Pipeline	a6fb2ca1933b9ac43a841fb8f602d8d5		https://www.encodeproject.org/files/ENCFF323PEA/@@download/ENCFF323PEA.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF955WQM	bam	unfiltered alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTH, ENCFF018NEO, ENCFF585BGE	1569373231	ENCODE Processing Pipeline	436f4ac2108162f729bade2634cd2102		https://www.encodeproject.org/files/ENCFF955WQM/@@download/ENCFF955WQM.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF788NIR	bam	alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTH, ENCFF018NEO, ENCFF585BGE	1054178359	ENCODE Processing Pipeline	c76b4a1b269e6b796412891e10a9f2f3		https://www.encodeproject.org/files/ENCFF788NIR/@@download/ENCFF788NIR.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF938PKS	bam	alignments	ENCSR963OLG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTM, ENCFF018NEO, ENCFF063ROF	1227085188	ENCODE Processing Pipeline	10e40475ef8edfcced4d87378ed39d2e		https://www.encodeproject.org/files/ENCFF938PKS/@@download/ENCFF938PKS.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF452XOH	bam	alignments	ENCSR956ZCG	ChIP-seq	UBERON:0000948	heart	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF003TMP, ENCFF806TVZ	1862093028	ENCODE Processing Pipeline	84371fce8a6bf1f1eb26431c67269fa4		https://www.encodeproject.org/files/ENCFF452XOH/@@download/ENCFF452XOH.bam	mm10-minimal			archived	inconsistent platforms			
