File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF503MVF	bam	transcriptome alignments	ENCSR000BZO	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	18 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JEP, ENCFF001JGX, ENCFF533JRE	35684548984	ENCODE Processing Pipeline	93c6f7b6e9df64e963646632a87e4518		https://www.encodeproject.org/files/ENCFF503MVF/@@download/ENCFF503MVF.bam	mm10			released				
ENCFF598ZBW	bam	alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF086NWP, ENCFF141HSU, ENCFF806TVZ	2875915414	ENCODE Processing Pipeline	d38cfac1326e564760fe4316fb13635f		https://www.encodeproject.org/files/ENCFF598ZBW/@@download/ENCFF598ZBW.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF707QLI	bam	alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF430SDY, ENCFF784EVF, ENCFF806TVZ	2850256395	ENCODE Processing Pipeline	40eed7710c71294f6556c9233470332c		https://www.encodeproject.org/files/ENCFF707QLI/@@download/ENCFF707QLI.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF081EUM	bam	unfiltered alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF430SDY, ENCFF784EVF	4808324491	ENCODE Processing Pipeline	41847969ec3a505c7aeda7dbc0cc0207		https://www.encodeproject.org/files/ENCFF081EUM/@@download/ENCFF081EUM.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF049CGX	bam	unfiltered alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF086NWP, ENCFF141HSU	5074999995	ENCODE Processing Pipeline	5feabfd2f5ffac0df789e6e774951d25		https://www.encodeproject.org/files/ENCFF049CGX/@@download/ENCFF049CGX.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF173WEE	bam	alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF430SDY, ENCFF784EVF	2849592633	ENCODE Processing Pipeline	cec1b218bb78ba7dbe105fb7ebdbec77		https://www.encodeproject.org/files/ENCFF173WEE/@@download/ENCFF173WEE.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF474PYR	bam	alignments	ENCSR037HCS	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF086NWP, ENCFF141HSU	2875369065	ENCODE Processing Pipeline	c4e18e9db2645e9f22cd39194f73ec39		https://www.encodeproject.org/files/ENCFF474PYR/@@download/ENCFF474PYR.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF459SIX	bam	alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF806TVZ, ENCFF930MQT	1284067037	ENCODE Processing Pipeline	fe8b3100c51adc8be27fb58acfccf727		https://www.encodeproject.org/files/ENCFF459SIX/@@download/ENCFF459SIX.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF872IZV	bam	alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF162EWP, ENCFF806TVZ	1274853058	ENCODE Processing Pipeline	840392ace231641a252081967391b036		https://www.encodeproject.org/files/ENCFF872IZV/@@download/ENCFF872IZV.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF607WZZ	bam	unfiltered alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF930MQT	2579194271	ENCODE Processing Pipeline	101a2d4b51419ed3fd5d9f19236115a9		https://www.encodeproject.org/files/ENCFF607WZZ/@@download/ENCFF607WZZ.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF443DSD	bam	unfiltered alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF162EWP	2535523598	ENCODE Processing Pipeline	64106b2b6c494705345daa39b0f8962e		https://www.encodeproject.org/files/ENCFF443DSD/@@download/ENCFF443DSD.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF423EOT	bam	alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF930MQT	1283804899	ENCODE Processing Pipeline	92504c40ef7f2ba76dcf5a2e8c6e7d37		https://www.encodeproject.org/files/ENCFF423EOT/@@download/ENCFF423EOT.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF458FQT	bam	alignments	ENCSR175KBJ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF162EWP	1274569933	ENCODE Processing Pipeline	f032dc3cfa2cced5e0dcfdd5067052bf		https://www.encodeproject.org/files/ENCFF458FQT/@@download/ENCFF458FQT.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity			
ENCFF853VVE	bam	unfiltered alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BXX, ENCFF806TVZ	1101828206	ENCODE Processing Pipeline	053d93da39db54e075a130cf149ff9cc		https://www.encodeproject.org/files/ENCFF853VVE/@@download/ENCFF853VVE.bam	mm10-minimal			archived	low read depth, low read length			
ENCFF190IUL	bam	unfiltered alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BXZ, ENCFF806TVZ	847929239	ENCODE Processing Pipeline	0153135ba0e880b8c6aea841539e6210		https://www.encodeproject.org/files/ENCFF190IUL/@@download/ENCFF190IUL.bam	mm10-minimal			archived	low read depth, low read length			
ENCFF527LXR	bam	alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BXX, ENCFF806TVZ	655552812	ENCODE Processing Pipeline	4c35d36100a2a12d706e38cad595653c		https://www.encodeproject.org/files/ENCFF527LXR/@@download/ENCFF527LXR.bam	mm10-minimal			archived	low read depth, low read length			
ENCFF153BXF	bam	alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BXZ, ENCFF806TVZ	504876617	ENCODE Processing Pipeline	f7f646170476c9503db25a35cd5fa972		https://www.encodeproject.org/files/ENCFF153BXF/@@download/ENCFF153BXF.bam	mm10-minimal			archived	low read depth, low read length			
ENCFF019UDH	bam	unfiltered alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BXZ, ENCFF018NEO	849324718	ENCODE Processing Pipeline	b930b138c4c2470144d3bfbb7f4f6d57		https://www.encodeproject.org/files/ENCFF019UDH/@@download/ENCFF019UDH.bam	mm10			released	low read depth, low read length			
ENCFF080OAF	bam	unfiltered alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BXX, ENCFF018NEO	1103538980	ENCODE Processing Pipeline	68660f6586746818d7c3f30d83d3198f		https://www.encodeproject.org/files/ENCFF080OAF/@@download/ENCFF080OAF.bam	mm10			released	low read depth, low read length			
ENCFF095LNY	bam	alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BXZ, ENCFF018NEO	504692128	ENCODE Processing Pipeline	bae61797039263bef6e7103071d94033		https://www.encodeproject.org/files/ENCFF095LNY/@@download/ENCFF095LNY.bam	mm10			released	low read depth, low read length			
ENCFF426BAZ	bam	alignments	ENCSR082JEN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BXX, ENCFF018NEO	655299808	ENCODE Processing Pipeline	f9b3fc3bb7033ba646074dfece6ecb06		https://www.encodeproject.org/files/ENCFF426BAZ/@@download/ENCFF426BAZ.bam	mm10			released	low read depth, low read length			
ENCFF690SLN	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF268IGM, ENCFF985XAR	4351434640	ENCODE Processing Pipeline	325955d171b6de545bcab3b1434f647d		https://www.encodeproject.org/files/ENCFF690SLN/@@download/ENCFF690SLN.bam	mm10-minimal			archived				
ENCFF841UXE	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF268IGM, ENCFF932YNB	4429224982	ENCODE Processing Pipeline	556376b9c43c6c5baab6e59a54608b6d		https://www.encodeproject.org/files/ENCFF841UXE/@@download/ENCFF841UXE.bam	mm10-minimal			archived				
ENCFF104IJG	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF985XAR	5530778813	ENCODE Processing Pipeline	38c27facc3d487fe54a38d7173fa6b77		https://www.encodeproject.org/files/ENCFF104IJG/@@download/ENCFF104IJG.bam	mm10-minimal			archived				
ENCFF905VWA	bam	transcriptome alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF483PAE, ENCFF985XAR	5025737971	ENCODE Processing Pipeline	a2c2d229ce3fbf322ecb0cd22a811595		https://www.encodeproject.org/files/ENCFF905VWA/@@download/ENCFF905VWA.bam	mm10-minimal			archived				
ENCFF259IWW	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF932YNB	5610325466	ENCODE Processing Pipeline	d4e145585295b6d113b988e39477408b		https://www.encodeproject.org/files/ENCFF259IWW/@@download/ENCFF259IWW.bam	mm10-minimal			archived				
ENCFF175KUT	bam	transcriptome alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF483PAE, ENCFF932YNB	5040885984	ENCODE Processing Pipeline	a7a6f14dadf32751f2d37d33d6d393f7		https://www.encodeproject.org/files/ENCFF175KUT/@@download/ENCFF175KUT.bam	mm10-minimal			archived				
ENCFF393STL	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF985XAR	5533479132	ENCODE Processing Pipeline	70f2d49e32c7b960c26009496ecedf0e		https://www.encodeproject.org/files/ENCFF393STL/@@download/ENCFF393STL.bam	mm10			released				
ENCFF101DCU	bam	transcriptome alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				1							ENCFF533JRE, ENCFF985XAR	5123910393	ENCODE Processing Pipeline	be4b51711bfebd23bd1df79b05838f22		https://www.encodeproject.org/files/ENCFF101DCU/@@download/ENCFF101DCU.bam	mm10			released				
ENCFF992GDI	bam	alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF533JRE, ENCFF932YNB	5613029050	ENCODE Processing Pipeline	0c65a321daa706acc938859bcaa56fa7		https://www.encodeproject.org/files/ENCFF992GDI/@@download/ENCFF992GDI.bam	mm10			released				
ENCFF185DEA	bam	transcriptome alignments	ENCSR448MXQ	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2015-10-13	ENCODE				2							ENCFF533JRE, ENCFF932YNB	5134326522	ENCODE Processing Pipeline	e0804af66b2ac98b07d47ea3ca873ea3		https://www.encodeproject.org/files/ENCFF185DEA/@@download/ENCFF185DEA.bam	mm10			released				
ENCFF001KMD	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KMJ	505856886	Bing Ren, UCSD	b806f715f38d177960055a460b564994		https://www.encodeproject.org/files/ENCFF001KMD/@@download/ENCFF001KMD.bam	mm9			archived	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF001KME	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KMK	561424325	Bing Ren, UCSD	e51057756555822ed657463e04f8beb1		https://www.encodeproject.org/files/ENCFF001KME/@@download/ENCFF001KME.bam	mm9			archived	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF485LNM	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KMK, ENCFF806TVZ	423543271	ENCODE Processing Pipeline	c0be566541d9d046ab12d686ee13df46		https://www.encodeproject.org/files/ENCFF485LNM/@@download/ENCFF485LNM.bam	mm10-minimal			archived	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF061ZPH	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KMJ, ENCFF806TVZ	392788994	ENCODE Processing Pipeline	8472d8a6e8695ec3be0241a60b96f980		https://www.encodeproject.org/files/ENCFF061ZPH/@@download/ENCFF061ZPH.bam	mm10-minimal			archived	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF564QSJ	bam	unfiltered alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KMK, ENCFF018NEO	601903875	ENCODE Processing Pipeline	f8d5699b31b94f38caeefb3ecc704867		https://www.encodeproject.org/files/ENCFF564QSJ/@@download/ENCFF564QSJ.bam	mm10			released	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF791TSR	bam	unfiltered alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KMJ, ENCFF018NEO	543119406	ENCODE Processing Pipeline	1106e94e0c6ee610ce73db4be147cdec		https://www.encodeproject.org/files/ENCFF791TSR/@@download/ENCFF791TSR.bam	mm10			released	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF511IUJ	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KMJ, ENCFF018NEO	392748972	ENCODE Processing Pipeline	5c0e61f6ea0087b5c69333fc5df470b1		https://www.encodeproject.org/files/ENCFF511IUJ/@@download/ENCFF511IUJ.bam	mm10			released	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF939TYA	bam	alignments	ENCSR000CDU	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KMK, ENCFF018NEO	423508419	ENCODE Processing Pipeline	421efdab3e771e36b9af77aaabd7eec2		https://www.encodeproject.org/files/ENCFF939TYA/@@download/ENCFF939TYA.bam	mm10			released	inconsistent platforms, low read depth, low read length, control low read depth		insufficient read depth	
ENCFF912SOJ	bam	alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BXA, ENCFF806TVZ	980273944	ENCODE Processing Pipeline	35c9cb644dd8e42ed0b67f2a012b4d2b		https://www.encodeproject.org/files/ENCFF912SOJ/@@download/ENCFF912SOJ.bam	mm10-minimal			archived	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF348GUB	bam	alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BWY, ENCFF806TVZ	836131552	ENCODE Processing Pipeline	5c407f0332059c4182e07fc9dff5c6df		https://www.encodeproject.org/files/ENCFF348GUB/@@download/ENCFF348GUB.bam	mm10-minimal			archived	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF538TNH	bam	unfiltered alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWY, ENCFF018NEO	1291078199	ENCODE Processing Pipeline	c9aa83d06503c06825736e65584191fc		https://www.encodeproject.org/files/ENCFF538TNH/@@download/ENCFF538TNH.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF306LNT	bam	unfiltered alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002BXA, ENCFF018NEO	1550434374	ENCODE Processing Pipeline	3600f1a57a2de374ff1e7aa57a27212f		https://www.encodeproject.org/files/ENCFF306LNT/@@download/ENCFF306LNT.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF426YPX	bam	alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWY, ENCFF018NEO	836015511	ENCODE Processing Pipeline	14949dad8cce46544f770c957bbdce40		https://www.encodeproject.org/files/ENCFF426YPX/@@download/ENCFF426YPX.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF972ELN	bam	alignments	ENCSR252GKD	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002BXA, ENCFF018NEO	980138693	ENCODE Processing Pipeline	fbd9b1a8ff6412919ca2a07c3feb565f		https://www.encodeproject.org/files/ENCFF972ELN/@@download/ENCFF972ELN.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth			
ENCFF896XKS	bam	alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZTS, ENCFF806TVZ	991905115	ENCODE Processing Pipeline	30ebf9f877ebb387372b77aed9cdc25e		https://www.encodeproject.org/files/ENCFF896XKS/@@download/ENCFF896XKS.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF538IKE	bam	alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZUB, ENCFF453CWO, ENCFF806TVZ	1198512976	ENCODE Processing Pipeline	30265ed4d1c15f7ab2a94759f112a3a8		https://www.encodeproject.org/files/ENCFF538IKE/@@download/ENCFF538IKE.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF921EQQ	bam	unfiltered alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTS, ENCFF018NEO	1504392627	ENCODE Processing Pipeline	c91496a0756dc201545b1ee4092d2cad		https://www.encodeproject.org/files/ENCFF921EQQ/@@download/ENCFF921EQQ.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF478PXD	bam	unfiltered alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZUB, ENCFF018NEO, ENCFF453CWO	1730734287	ENCODE Processing Pipeline	8467ffc1cb2b56ce950bbd86989ff95e		https://www.encodeproject.org/files/ENCFF478PXD/@@download/ENCFF478PXD.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF927XSY	bam	alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTS, ENCFF018NEO	991704758	ENCODE Processing Pipeline	1341e8cc050e70397ccef48ddba98b3d		https://www.encodeproject.org/files/ENCFF927XSY/@@download/ENCFF927XSY.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF006ZGX	bam	alignments	ENCSR244KCW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZUB, ENCFF018NEO, ENCFF453CWO	1121683852	ENCODE Processing Pipeline	002469d721f8bf72db5f0bb62ed5922f		https://www.encodeproject.org/files/ENCFF006ZGX/@@download/ENCFF006ZGX.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF360BYX	bam	alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2							ENCFF002APD, ENCFF002APH, ENCFF002APL, ENCFF806TVZ	1818538757	ENCODE Processing Pipeline	690feb5488ec460932c499b2ea17fb46		https://www.encodeproject.org/files/ENCFF360BYX/@@download/ENCFF360BYX.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF440TDV	bam	alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1							ENCFF002APB, ENCFF002APC, ENCFF002APM, ENCFF806TVZ	1722484121	ENCODE Processing Pipeline	7a6665f7c4e6932df1120c6a067fa0f8		https://www.encodeproject.org/files/ENCFF440TDV/@@download/ENCFF440TDV.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
