File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF253JKS	bam	alignments	ENCSR283RFW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZUN, ENCFF018NEO	683886905	ENCODE Processing Pipeline	47a4b30bf1290e68b84f87d05ae28e07		https://www.encodeproject.org/files/ENCFF253JKS/@@download/ENCFF253JKS.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF133FNA	bam	alignments	ENCSR283RFW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZUP, ENCFF018NEO	728616803	ENCODE Processing Pipeline	42fffb90dcf9657f90d9201f7878d92d		https://www.encodeproject.org/files/ENCFF133FNA/@@download/ENCFF133FNA.bam	mm10			released	control low read depth, low read length, low read depth			
ENCFF885TIF	bam	unfiltered alignments	ENCSR966TCN	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF014QMD, ENCFF018NEO, ENCFF217BBI, ENCFF331EKQ	5570982606	ENCODE Processing Pipeline	6446933d98b92dfb355a257f6cfa03b4		https://www.encodeproject.org/files/ENCFF885TIF/@@download/ENCFF885TIF.bam	mm10			released	low read depth, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, severe bottlenecking	
ENCFF452IBL	bam	unfiltered alignments	ENCSR966TCN	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF364QJC, ENCFF448FRQ, ENCFF810KHC	6954444508	ENCODE Processing Pipeline	ea0aefe65051bc7a6b7f34cfec2cba43		https://www.encodeproject.org/files/ENCFF452IBL/@@download/ENCFF452IBL.bam	mm10			released	low read depth, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, severe bottlenecking	
ENCFF742ORP	bam	alignments	ENCSR966TCN	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF014QMD, ENCFF018NEO, ENCFF217BBI, ENCFF331EKQ	1741072128	ENCODE Processing Pipeline	80b28500ea79e370a0fc96a9c7fbf612		https://www.encodeproject.org/files/ENCFF742ORP/@@download/ENCFF742ORP.bam	mm10			released	low read depth, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, severe bottlenecking	
ENCFF842YQE	bam	alignments	ENCSR966TCN	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF364QJC, ENCFF448FRQ, ENCFF810KHC	1986908400	ENCODE Processing Pipeline	382d442c13e60d6de01b3b8824bb6384		https://www.encodeproject.org/files/ENCFF842YQE/@@download/ENCFF842YQE.bam	mm10			released	low read depth, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	poor library complexity, severe bottlenecking	
ENCFF563RFP	bam	alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				2							ENCFF002DTD, ENCFF002DTE, ENCFF319LUM, ENCFF806TVZ	1303139245	ENCODE Processing Pipeline	5678879c829cf7347e8e304fc9592e69		https://www.encodeproject.org/files/ENCFF563RFP/@@download/ENCFF563RFP.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF144WHP	bam	alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				1							ENCFF002DTB, ENCFF002DTC, ENCFF446CJG, ENCFF806TVZ	1257006626	ENCODE Processing Pipeline	82c6cb5e0f2cc1c0bbb9464a67e0402c		https://www.encodeproject.org/files/ENCFF144WHP/@@download/ENCFF144WHP.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF972ULX	bam	unfiltered alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				2			36				ENCFF002DTD, ENCFF002DTE, ENCFF018NEO, ENCFF319LUM	2591519362	ENCODE Processing Pipeline	9fff5f719df014e4c8b9c8c8c0689d15		https://www.encodeproject.org/files/ENCFF972ULX/@@download/ENCFF972ULX.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF646IZN	bam	unfiltered alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				1			36				ENCFF002DTB, ENCFF002DTC, ENCFF018NEO, ENCFF446CJG	2166989896	ENCODE Processing Pipeline	fc799629f5e784c3570a53d167d0a609		https://www.encodeproject.org/files/ENCFF646IZN/@@download/ENCFF646IZN.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF544ETA	bam	alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				1			36				ENCFF002DTB, ENCFF002DTC, ENCFF018NEO, ENCFF446CJG	1126799897	ENCODE Processing Pipeline	b1c93f3a8873e9cd1d7bade83346b9fa		https://www.encodeproject.org/files/ENCFF544ETA/@@download/ENCFF544ETA.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF873ILA	bam	alignments	ENCSR535NVF	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-07-07	ENCODE				2			36				ENCFF002DTD, ENCFF002DTE, ENCFF018NEO, ENCFF319LUM	1116082056	ENCODE Processing Pipeline	9132ebcacef11d4fd4574c09fdadbe3c		https://www.encodeproject.org/files/ENCFF873ILA/@@download/ENCFF873ILA.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF737KZN	bam	alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF521BRF, ENCFF793MCX, ENCFF806TVZ	2876433829	ENCODE Processing Pipeline	2fb45ccca35ea814c02600caef6b6dbf		https://www.encodeproject.org/files/ENCFF737KZN/@@download/ENCFF737KZN.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF284SJK	bam	alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF702VXS, ENCFF806TVZ, ENCFF896HWH	3254062083	ENCODE Processing Pipeline	956356dd83e7bf5f394ff8917ba62128		https://www.encodeproject.org/files/ENCFF284SJK/@@download/ENCFF284SJK.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF361UFN	bam	unfiltered alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF521BRF, ENCFF793MCX	4016825878	ENCODE Processing Pipeline	53f450ea8320b24be47cf5333053cb66		https://www.encodeproject.org/files/ENCFF361UFN/@@download/ENCFF361UFN.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF208YNT	bam	unfiltered alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF702VXS, ENCFF896HWH	4578188579	ENCODE Processing Pipeline	2bbb7784aa26b1a828acc7a35be182fe		https://www.encodeproject.org/files/ENCFF208YNT/@@download/ENCFF208YNT.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF626OTI	bam	alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF702VXS, ENCFF896HWH	3253432922	ENCODE Processing Pipeline	b9941ecd88ecefa6ba67dfbd417da522		https://www.encodeproject.org/files/ENCFF626OTI/@@download/ENCFF626OTI.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF318OLQ	bam	alignments	ENCSR857GQI	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF521BRF, ENCFF793MCX	2875852484	ENCODE Processing Pipeline	f8d661ea2342625d8721e26399c1e85d		https://www.encodeproject.org/files/ENCFF318OLQ/@@download/ENCFF318OLQ.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF668DYZ	bam	alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF346EBC, ENCFF806TVZ	1951367935	ENCODE Processing Pipeline	1970a81c5f4ee5d4ca7bb6f92bc04936		https://www.encodeproject.org/files/ENCFF668DYZ/@@download/ENCFF668DYZ.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF640KET	bam	alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF806TVZ, ENCFF936ZZV	2269468867	ENCODE Processing Pipeline	06cc79c422d2f134eb48ffc3f9bd2924		https://www.encodeproject.org/files/ENCFF640KET/@@download/ENCFF640KET.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF163XJP	bam	unfiltered alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF936ZZV	3118851017	ENCODE Processing Pipeline	2b8606b99ff0eba6806cd97040be2abe		https://www.encodeproject.org/files/ENCFF163XJP/@@download/ENCFF163XJP.bam	mm10			released	mild to moderate bottlenecking			
ENCFF205VMX	bam	unfiltered alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF346EBC	2831502661	ENCODE Processing Pipeline	04b5f092a86a90a03db5b2151853bb69		https://www.encodeproject.org/files/ENCFF205VMX/@@download/ENCFF205VMX.bam	mm10			released	mild to moderate bottlenecking			
ENCFF864RQD	bam	alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF346EBC	1950940304	ENCODE Processing Pipeline	fd0bc2d328799ed617f1fa2bf73f64ee		https://www.encodeproject.org/files/ENCFF864RQD/@@download/ENCFF864RQD.bam	mm10			released	mild to moderate bottlenecking			
ENCFF666HAV	bam	alignments	ENCSR104PWP	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF936ZZV	2268926643	ENCODE Processing Pipeline	7b5fe31f2257f83ae1f582e58dfd6072		https://www.encodeproject.org/files/ENCFF666HAV/@@download/ENCFF666HAV.bam	mm10			released	mild to moderate bottlenecking			
ENCFF532WDX	bam	alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF806TVZ, ENCFF926URZ	1271566794	ENCODE Processing Pipeline	69f70789db32b9f2145097d861554f0d		https://www.encodeproject.org/files/ENCFF532WDX/@@download/ENCFF532WDX.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF402XEN	bam	alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF593LFI, ENCFF806TVZ, ENCFF919IQP	1469342209	ENCODE Processing Pipeline	f32331ec314fc516b48aa2f851735b45		https://www.encodeproject.org/files/ENCFF402XEN/@@download/ENCFF402XEN.bam	mm10-minimal			archived	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF863JVM	bam	unfiltered alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF926URZ	1726829366	ENCODE Processing Pipeline	fc212b2f6a2e3331234e36d26be544af		https://www.encodeproject.org/files/ENCFF863JVM/@@download/ENCFF863JVM.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF015PFZ	bam	alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF926URZ	1271322581	ENCODE Processing Pipeline	79181a4f7b6f3d5535fff072a0387b9b		https://www.encodeproject.org/files/ENCFF015PFZ/@@download/ENCFF015PFZ.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF454TDL	bam	unfiltered alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF593LFI, ENCFF919IQP	1960572802	ENCODE Processing Pipeline	3d240b05e80abe6ae2d9206cdb4d47e3		https://www.encodeproject.org/files/ENCFF454TDL/@@download/ENCFF454TDL.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF671TRH	bam	alignments	ENCSR678FIT	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF593LFI, ENCFF919IQP	1257804024	ENCODE Processing Pipeline	b8b9b126ed7d015e8d9fb8d2caf6fb92		https://www.encodeproject.org/files/ENCFF671TRH/@@download/ENCFF671TRH.bam	mm10			released	low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF982EZS	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF093YSD, ENCFF268IGM, ENCFF421QJA	3963240919	ENCODE Processing Pipeline	d5b1491728297a0f34b70fd8909a90ec		https://www.encodeproject.org/files/ENCFF982EZS/@@download/ENCFF982EZS.bam	mm10-minimal			archived				
ENCFF542BPW	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF156BSL, ENCFF268IGM, ENCFF499UQZ	4207046218	ENCODE Processing Pipeline	0f952b2be38f08d5142b79ff3641dfd7		https://www.encodeproject.org/files/ENCFF542BPW/@@download/ENCFF542BPW.bam	mm10-minimal			archived				
ENCFF102QVM	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF156BSL, ENCFF499UQZ, ENCFF518RJA	5207526936	ENCODE Processing Pipeline	827b8dead1e4ba28b7a57463b63b89fb		https://www.encodeproject.org/files/ENCFF102QVM/@@download/ENCFF102QVM.bam	mm10-minimal			archived				
ENCFF604DDS	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF093YSD, ENCFF421QJA, ENCFF518RJA	4911139317	ENCODE Processing Pipeline	50a9f152da45edae9d9990f0e0a92223		https://www.encodeproject.org/files/ENCFF604DDS/@@download/ENCFF604DDS.bam	mm10-minimal			archived				
ENCFF587NHB	bam	transcriptome alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF156BSL, ENCFF499UQZ, ENCFF518RJA	4297977845	ENCODE Processing Pipeline	a8c2f5c957f6266bdac1c4cfbc2d25c3		https://www.encodeproject.org/files/ENCFF587NHB/@@download/ENCFF587NHB.bam	mm10-minimal			archived				
ENCFF327DPK	bam	transcriptome alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF093YSD, ENCFF421QJA, ENCFF518RJA	3991856200	ENCODE Processing Pipeline	806d8671053a0b0f5bcaad2319bb5465		https://www.encodeproject.org/files/ENCFF327DPK/@@download/ENCFF327DPK.bam	mm10-minimal			archived				
ENCFF203YGZ	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF156BSL, ENCFF499UQZ, ENCFF533JRE	5209441238	ENCODE Processing Pipeline	5f4d7c46b44c2076930e20c33c60c1a9		https://www.encodeproject.org/files/ENCFF203YGZ/@@download/ENCFF203YGZ.bam	mm10			released				
ENCFF801YNO	bam	transcriptome alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF156BSL, ENCFF499UQZ, ENCFF533JRE	4369912083	ENCODE Processing Pipeline	152daa0a05984720b9fb27b7dd373814		https://www.encodeproject.org/files/ENCFF801YNO/@@download/ENCFF801YNO.bam	mm10			released				
ENCFF842UMU	bam	alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF093YSD, ENCFF421QJA, ENCFF533JRE	4913198797	ENCODE Processing Pipeline	5c22d49d8f6dcd5842b8861ce52d8996		https://www.encodeproject.org/files/ENCFF842UMU/@@download/ENCFF842UMU.bam	mm10			released				
ENCFF869BOX	bam	transcriptome alignments	ENCSR343YLB	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF093YSD, ENCFF421QJA, ENCFF533JRE	4057988803	ENCODE Processing Pipeline	1d1414a43c3000c132aa04fee7713aa9		https://www.encodeproject.org/files/ENCFF869BOX/@@download/ENCFF869BOX.bam	mm10			released				
ENCFF365XPG	bam	alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2							ENCFF002BVY, ENCFF806TVZ	1730335299	ENCODE Processing Pipeline	491ea702a98b5cf5e6a2eb893e821291		https://www.encodeproject.org/files/ENCFF365XPG/@@download/ENCFF365XPG.bam	mm10-minimal			archived	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF838MLB	bam	alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1							ENCFF002BVQ, ENCFF002BVU, ENCFF806TVZ	1412034616	ENCODE Processing Pipeline	7b54a58dbf2638ffa91569cd9c5f84ee		https://www.encodeproject.org/files/ENCFF838MLB/@@download/ENCFF838MLB.bam	mm10-minimal			archived	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF681MTL	bam	unfiltered alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002BVQ, ENCFF002BVU, ENCFF018NEO	3044960017	ENCODE Processing Pipeline	9f5f8dbe5959df18fc57cd9a2aefe82f		https://www.encodeproject.org/files/ENCFF681MTL/@@download/ENCFF681MTL.bam	mm10			released	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF420RCI	bam	unfiltered alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002BVY, ENCFF018NEO	4397919090	ENCODE Processing Pipeline	ca8acfdfcfaa51104852bdba4b7e9499		https://www.encodeproject.org/files/ENCFF420RCI/@@download/ENCFF420RCI.bam	mm10			released	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF295QBQ	bam	alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002BVQ, ENCFF002BVU, ENCFF018NEO	1411320762	ENCODE Processing Pipeline	0d4647faba78a1faab06faf8d64de40d		https://www.encodeproject.org/files/ENCFF295QBQ/@@download/ENCFF295QBQ.bam	mm10			released	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF510WLW	bam	alignments	ENCSR311TLE	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002BVY, ENCFF018NEO	1729731973	ENCODE Processing Pipeline	17e14a7cf895deab98f94282f68df33d		https://www.encodeproject.org/files/ENCFF510WLW/@@download/ENCFF510WLW.bam	mm10			released	low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF229OPV	bam	alignments	ENCSR068XYW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF058DIN, ENCFF806TVZ	921582781	ENCODE Processing Pipeline	1359da5bf276b5139e7c86925469ea1d		https://www.encodeproject.org/files/ENCFF229OPV/@@download/ENCFF229OPV.bam	mm10-minimal			archived	control low read depth, low read length, low read depth, mixed read lengths			
ENCFF941MDX	bam	alignments	ENCSR068XYW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF518TYD, ENCFF806TVZ	927876023	ENCODE Processing Pipeline	4369c60522c4e65f0f861501c56f1572		https://www.encodeproject.org/files/ENCFF941MDX/@@download/ENCFF941MDX.bam	mm10-minimal			archived	control low read depth, low read length, low read depth, mixed read lengths			
ENCFF384OWZ	bam	unfiltered alignments	ENCSR068XYW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF518TYD	1282216914	ENCODE Processing Pipeline	1dfc8845bf798cf25871d55ec068a09a		https://www.encodeproject.org/files/ENCFF384OWZ/@@download/ENCFF384OWZ.bam	mm10			released	control low read depth, low read length, low read depth, mixed read lengths			
